"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         241,      -7.098213534,      -6.598721394,      -7.549181481,      -7.888478325,      -6.625018059,      -9.439252818
          0,           0,         242,       -7.09976667,      -6.600073569,      -7.551283867,      -7.890931675,      -6.626741796,      -9.439709559
          0,           0,         243,      -7.101324849,      -6.601421394,      -7.553314389,      -7.893458568,      -6.628460437,      -9.440167561
          0,           0,         244,      -7.102906014,       -6.60277058,       -7.55528526,      -7.896484479,      -6.630194152,      -9.440626266
          0,           0,         245,      -7.104515317,      -6.604128015,      -7.557272075,      -7.900147118,      -6.631957896,      -9.441086057
          0,           0,         246,      -7.106142637,      -6.605493701,      -7.559314577,       -7.90416509,      -6.633747464,       -9.44154785
          0,           0,         247,      -7.107773448,      -6.606862618,      -7.561408854,      -7.908147791,      -6.635549099,      -9.442012359
          0,           0,         248,      -7.109398895,      -6.608230567,      -7.563540262,      -7.911774826,      -6.637352715,      -9.442479868
          0,           0,         249,      -7.111016087,       -6.60959608,       -7.56568871,      -7.914895501,      -6.639152847,      -9.442950368
          0,           0,         250,      -7.112622238,       -6.61095902,      -7.567837034,      -7.917636777,      -6.640943527,      -9.443423737
          0,           0,         251,      -7.114214881,      -6.612318279,      -7.569969342,       -7.92021136,      -6.642718369,      -9.443899598
          0,           0,         252,      -7.115803455,      -6.613672665,      -7.572042573,       -7.92280233,       -6.64448038,      -9.444377127
          0,           0,         253,      -7.117407163,      -6.615025831,      -7.574042566,       -7.92578988,       -6.64624776,      -9.444855513
          0,           0,         254,       -7.11903677,      -6.616385291,      -7.576032383,      -7.929420766,      -6.648040206,       -9.44533475
          0,           0,         255,      -7.120686932,      -6.617753746,      -7.578067827,      -7.933498091,      -6.649860185,      -9.445815537
          0,           0,         256,      -7.122343626,      -6.619127491,      -7.580155723,      -7.937627845,       -6.65169539,       -9.44629864
          0,           0,         257,      -7.123995441,      -6.620501885,      -7.582282981,      -7.941450213,      -6.653533062,      -9.446784484
          0,           0,         258,      -7.125637044,      -6.621874599,      -7.584429849,      -7.944759064,      -6.655365121,      -9.447273166
          0,           0,         259,      -7.127264728,       -6.62324515,      -7.586578627,      -7.947621281,      -6.657184604,      -9.447764548
          0,           0,         260,      -7.128874013,      -6.624612659,      -7.588717585,      -7.950232777,      -6.658983616,      -9.448258328
          0,           0,         261,      -7.130469609,      -6.625975526,      -7.590809606,       -7.95272904,      -6.660760542,      -9.448753817
          0,           0,         262,      -7.132068886,      -6.627335598,      -7.592822201,      -7.955460862,      -6.662528765,      -9.449250203
          0,           0,         263,      -7.133685627,      -6.628699636,      -7.594799276,      -7.958832075,      -6.664309029,       -9.44974728
          0,           0,         264,      -7.135318057,      -6.630072052,      -7.596806417,      -7.962788135,      -6.666109139,      -9.450245665
          0,           0,         265,      -7.136953131,      -6.631450404,      -7.598861872,      -7.966946055,      -6.667919634,      -9.450746205
          0,           0,         266,      -7.138578783,      -6.632829892,      -7.600957262,      -7.970899563,      -6.669728161,      -9.451249426
          0,           0,         267,      -7.140190011,      -6.634207674,      -7.603078145,      -7.974352478,      -6.671528004,      -9.451755481
          0,           0,         268,      -7.141785867,      -6.635583155,      -7.605205545,      -7.977252779,      -6.673315229,      -9.452264327
          0,           0,         269,      -7.143363923,      -6.636956092,       -7.60732705,      -7.979818306,      -6.675084125,        -9.4527758
          0,           0,         270,      -7.144925449,      -6.638324982,      -7.609419273,       -7.98224645,      -6.676830797,      -9.453289428
          0,           0,         271,      -7.146484914,       -6.63968966,      -7.611440273,      -7.984796348,      -6.678563685,      -9.453804388
          0,           0,         272,      -7.148060041,      -6.641055393,      -7.613404358,        -7.9879015,      -6.680303746,      -9.454320156
          0,           0,         273,      -7.149655751,      -6.642428593,      -7.615380149,      -7.991668822,      -6.682066236,      -9.454836957
          0,           0,         274,      -7.151262668,      -6.643809511,       -7.61740419,      -7.995779168,      -6.683847581,      -9.455355563
          0,           0,         275,      -7.152867436,      -6.645193892,      -7.619474507,      -7.999801576,      -6.685634821,      -9.455876554
          0,           0,         276,      -7.154461795,      -6.646578018,      -7.621576713,      -8.003382282,      -6.687417887,       -9.45640014
          0,           0,         277,      -7.156042763,      -6.647960489,      -7.623691425,      -8.006383524,      -6.689190812,      -9.456926294
          0,           0,         278,      -7.157607121,         -6.649341,      -7.625805168,      -8.008963313,      -6.690947203,        -9.4574549
          0,           0,         279,      -7.159152523,      -6.650718297,      -7.627902412,      -8.011314136,        -6.6926805,      -9.457985611
          0,           0,         280,      -7.160688126,      -6.652091146,      -7.629940609,      -8.013613264,      -6.694392913,      -9.458517691
          0,           0,         281,       -7.16223182,      -6.653462716,      -7.631906632,      -8.016313098,      -6.696101322,      -9.459050464
          0,           0,         282,      -7.163793108,       -6.65483967,      -7.633859551,      -8.019739668,      -6.697824671,      -9.459583978
          0,           0,         283,       -7.16536602,      -6.656224474,      -7.635852142,      -8.023703022,      -6.699565355,      -9.460118935
          0,           0,         284,      -7.166936942,      -6.657613771,      -7.637891704,       -8.02776133,      -6.701311918,      -9.460656067
          0,           0,         285,      -7.168496113,      -6.659003384,       -7.63996798,      -8.031495182,       -6.70305381,       -9.46119578
          0,           0,         286,      -7.170040767,      -6.660391341,      -7.642065383,      -8.034635485,       -6.70478621,      -9.461738167
          0,           0,         287,      -7.171570475,      -6.661777382,      -7.644166225,      -8.037220896,      -6.706505546,      -9.462283147
          0,           0,         288,      -7.173083133,      -6.663160991,      -7.646259431,      -8.039513626,      -6.708206198,       -9.46283052
          0,           0,         289,      -7.174582857,      -6.664540501,      -7.648314638,      -8.041705113,      -6.709886185,       -9.46337978
          0,           0,         290,       -7.17608588,      -6.665916625,      -7.650296939,      -8.044132464,      -6.711556991,      -9.463930186
          0,           0,         291,      -7.177607362,      -6.667295265,      -7.652239449,      -8.047229837,      -6.713239807,      -9.464481383
          0,           0,         292,      -7.179148305,      -6.668681596,       -7.65420799,      -8.050994665,      -6.714945869,      -9.465033714
          0,           0,         293,      -7.180697514,      -6.670074603,      -7.656227128,      -8.055034168,      -6.716668367,      -9.465587856
          0,           0,         294,       -7.18224271,      -6.671470159,      -7.658290752,      -8.058890553,      -6.718394771,      -9.466144286
          0,           0,         295,      -7.183777591,      -6.672865241,      -7.660383112,      -8.062214774,       -6.72011671,      -9.466703164
          0,           0,         296,       -7.18530016,      -6.674258924,      -7.662485152,      -8.064929217,      -6.721829102,      -9.467264492
          0,           0,         297,      -7.186807325,      -6.675650852,      -7.664585687,      -8.067248502,      -6.723525694,      -9.467828123
          0,           0,         298,       -7.18829836,        -6.6770395,      -7.666664718,      -8.069357773,      -6.725200826,      -9.468393652
          0,           0,         299,      -7.189784438,      -6.678423958,       -7.66867916,      -8.071483835,      -6.726858813,      -9.468960347
          0,           0,         300,      -7.191282484,      -6.679808035,      -7.670630266,      -8.074132633,       -6.72851774,      -9.469527651
          0,           0,         301,      -7.192799051,      -6.681197999,      -7.672582273,      -8.077562958,      -6.730194468,      -9.470095796
          0,           0,         302,      -7.194326027,      -6.682595269,       -7.67457889,      -8.081504491,      -6.731888238,      -9.470665505
          0,           0,         303,      -7.195850036,       -6.68399632,      -7.676622099,      -8.085475921,      -6.733587078,      -9.471237396
          0,           0,         304,      -7.197362789,       -6.68539749,      -7.678700651,      -8.089040862,      -6.735281658,      -9.471811743
          0,           0,         305,      -7.198862564,      -6.686797237,      -7.680797938,      -8.091951062,      -6.736967988,      -9.472388562
          0,           0,         306,      -7.200348956,      -6.688195381,      -7.682897568,      -8.094309918,      -6.738642487,      -9.472967787
          0,           0,         307,      -7.201820216,      -6.689591177,      -7.684988214,      -8.096400261,      -6.740299641,      -9.473549214
          0,           0,         308,      -7.203281903,      -6.690982854,       -7.68703568,      -8.098417778,      -6.741938457,       -9.47413227
          0,           0,         309,      -7.204750316,      -6.692371525,      -7.689011565,      -8.100752532,      -6.743571541,       -9.47471621
          0,           0,         310,       -7.20623867,      -6.693763148,      -7.690957939,      -8.103832398,      -6.745219433,       -9.47530077
          0,           0,         311,      -7.207745921,      -6.695162198,      -7.692936875,       -8.10759488,      -6.746890944,      -9.475886388
          0,           0,         312,      -7.209260315,      -6.696567322,      -7.694967205,      -8.111602242,      -6.748577998,      -9.476473789
          0,           0,         313,      -7.210770468,      -6.697974704,      -7.697041105,      -8.115368853,      -6.750268684,      -9.477063428
          0,           0,         314,      -7.212271146,      -6.699381718,      -7.699142095,      -8.118540664,      -6.751955613,      -9.477655386
          0,           0,         315,      -7.213760775,      -6.700787602,      -7.701251459,       -8.12107646,       -6.75363413,      -9.478249622
          0,           0,         316,      -7.215236438,       -6.70219192,      -7.703358964,      -8.123225046,      -6.755298139,      -9.478845997
          0,           0,         317,      -7.216698229,      -6.703592997,      -7.705442195,      -8.125172095,      -6.756942437,      -9.479444119
          0,           0,         318,      -7.218157744,      -6.704990018,      -7.707459189,      -8.127176285,      -6.758571979,      -9.480043292
          0,           0,         319,       -7.21963094,      -6.706386912,      -7.709417842,      -8.129773885,      -6.760204824,      -9.480643047
          0,           0,         320,      -7.221122967,      -6.707789618,       -7.71138292,      -8.133200152,      -6.761856566,      -9.481243617
